Date,FED RATE,US(10)BOND,Change %_x,Exchange Rate,Change %_y,CH(10)BOND,Change %_x,CH(1)BOND,Change %_y, S&P Stock,CH(1) BOND,Shanghai Stock,Change %,PPI,CPI,TRADE BALANCE,DEBT
15-Dec-16,0.66,2.606,1.52%,6.9443,0.57%,3.227,0.28%,2.839,0.25%,2262.03,0.8878,3117.68,-0.73%,188.2,101.86,-31382,1058.4
16-Dec-16,0.66,2.599,-0.27%,6.9603,0.23%,3.33,3.19%,2.996,5.53%,2258.07,0.8826,3122.98,0.17%,188.2,101.86,-31382,1058.4
19-Dec-16,0.66,2.544,-1.49%,6.9539,-0.09%,3.342,0.36%,3.078,2.74%,2262.53,0.8775,3118.08,-0.16%,188.2,101.86,-31382,1058.4
20-Dec-16,0.66,2.561,0.67%,6.9505,-0.05%,3.387,1.35%,3.097,0.62%,2270.76,0.8775,3102.88,-0.49%,188.2,101.86,-31382,1058.4
21-Dec-16,0.66,2.538,-0.90%,6.9421,-0.12%,3.383,-0.12%,3.108,0.36%,2265.18,0.8569,3137.43,1.11%,188.2,101.86,-31382,1058.4
22-Dec-16,0.66,2.553,0.59%,6.9504,0.12%,3.278,-3.10%,2.993,-3.70%,2260.96,0.8518,3139.56,0.07%,188.2,101.86,-31382,1058.4
23-Dec-16,0.66,2.543,-0.39%,6.9464,-0.06%,3.215,-1.92%,2.963,-1.00%,2263.79,0.8517,3110.15,-0.94%,188.2,101.86,-31382,1058.4
27-Dec-16,0.66,2.561,0.72%,6.9525,0.05%,3.178,-0.47%,2.865,1.60%,2268.88,0.8568,3114.66,-0.25%,188.2,101.86,-31382,1058.4
28-Dec-16,0.66,2.512,-1.91%,6.9593,0.10%,3.187,0.28%,2.79,-2.62%,2249.92,0.8517,3102.24,-0.40%,188.2,101.86,-31382,1058.4
29-Dec-16,0.66,2.477,-1.39%,6.9553,-0.06%,3.126,-1.91%,2.79,0.00%,2249.26,0.8158,3096.10,-0.20%,188.2,101.86,-31382,1058.4
30-Dec-16,0.55,2.446,-1.25%,6.945,-0.15%,3.066,-1.92%,2.751,-1.40%,2238.83,0.8106,3103.64,0.24%,188.2,101.86,-31382,1058.4
10-Jan-17,0.66,2.377,0.38%,6.9215,-0.23%,3.193,-0.47%,2.803,-0.50%,2268.9,0.8006,3161.67,-0.30%,190.7,102.46,-2368.5,1051.1
11-Jan-17,0.66,2.37,-0.29%,6.9378,0.24%,3.22,0.85%,2.781,-0.78%,2275.32,0.8057,3136.75,-0.79%,190.7,102.46,-2368.5,1051.1
12-Jan-17,0.66,2.361,-0.38%,6.8915,-0.67%,3.216,-0.12%,2.776,-0.18%,2270.44,0.7954,3119.29,-0.56%,190.7,102.46,-2368.5,1051.1
13-Jan-17,0.66,2.398,1.57%,6.9005,0.13%,3.218,0.06%,2.778,0.07%,2274.64,0.7954,3112.76,-0.21%,190.7,102.46,-2368.5,1051.1
17-Jan-17,0.66,2.325,-2.23%,6.8546,-0.67%,3.26,0.80%,2.718,-1.09%,2267.89,0.78,3108.77,0.17%,190.7,102.46,-2368.5,1051.1
18-Jan-17,0.66,2.428,4.43%,6.839,-0.23%,3.277,0.52%,2.747,1.07%,2271.89,0.8056,3113.01,0.14%,190.7,102.46,-2368.5,1051.1
19-Jan-17,0.66,2.47,1.73%,6.8712,0.47%,3.284,0.21%,2.727,-0.73%,2263.69,0.8005,3101.30,-0.38%,190.7,102.46,-2368.5,1051.1
20-Jan-17,0.66,2.467,-0.12%,6.8765,0.08%,3.281,-0.09%,2.754,0.99%,2271.31,0.7902,3123.14,0.70%,190.7,102.46,-2368.5,1051.1
23-Jan-17,0.66,2.401,-1.57%,6.854,-0.33%,3.283,0.03%,2.723,-0.18%,2265.2,0.7645,3136.77,0.44%,190.7,102.46,-2368.5,1051.1
24-Jan-17,0.66,2.465,2.67%,6.859,0.07%,3.296,0.40%,2.744,0.77%,2280.07,0.7799,3142.55,0.18%,190.7,102.46,-2368.5,1051.1
25-Jan-17,0.66,2.515,2.03%,6.8836,0.36%,3.334,1.15%,2.759,0.55%,2298.37,0.785,3149.55,0.22%,190.7,102.46,-2368.5,1051.1
26-Jan-17,0.66,2.512,-0.12%,6.8816,-0.03%,3.363,0.87%,2.77,0.40%,2296.68,0.785,3159.17,0.31%,190.7,102.46,-2368.5,1051.1
10-Feb-17,0.66,2.409,0.50%,6.8785,0.14%,3.429,-0.64%,2.915,-0.44%,2316.1,0.7903,3196.70,0.42%,191.6,102.78,-24467.8,1059.7
13-Feb-17,0.66,2.436,0.45%,6.8815,0.04%,3.445,0.47%,2.914,-0.03%,2328.25,0.8005,3216.84,0.63%,191.6,102.78,-24467.8,1059.7
14-Feb-17,0.66,2.472,1.48%,6.8674,-0.20%,3.448,0.09%,2.91,-0.14%,2337.58,0.821,3217.93,0.03%,191.6,102.78,-24467.8,1059.7
15-Feb-17,0.66,2.497,1.01%,6.8711,0.05%,3.449,0.03%,2.906,-0.14%,2349.25,0.8261,3212.99,-0.15%,191.6,102.78,-24467.8,1059.7
16-Feb-17,0.66,2.447,-2.00%,6.8537,-0.25%,3.448,-0.03%,2.89,-0.55%,2347.22,0.7953,3229.62,0.52%,191.6,102.78,-24467.8,1059.7
17-Feb-17,0.66,2.42,-1.10%,6.8665,0.19%,3.413,-1.02%,2.867,-0.80%,2351.16,0.7953,3202.08,-0.85%,191.6,102.78,-24467.8,1059.7
21-Feb-17,0.66,2.431,-0.21%,6.8841,0.08%,3.385,0.30%,2.834,-0.98%,2365.38,0.7953,3253.33,0.41%,191.6,102.78,-24467.8,1059.7
22-Feb-17,0.66,2.415,-0.66%,6.8777,-0.09%,3.379,-0.18%,2.786,-1.69%,2362.82,0.7953,3261.22,0.24%,191.6,102.78,-24467.8,1059.7
23-Feb-17,0.66,2.376,-1.61%,6.8661,-0.17%,3.362,-0.50%,2.76,-0.93%,2363.81,0.7799,3251.38,-0.30%,191.6,102.78,-24467.8,1059.7
24-Feb-17,0.66,2.315,-2.57%,6.869,0.04%,3.365,0.09%,2.751,-0.33%,2367.34,0.7747,3253.43,0.06%,191.6,102.78,-24467.8,1059.7
27-Feb-17,0.66,2.367,1.92%,6.8708,0.03%,3.35,-0.45%,2.77,0.69%,2369.75,0.7747,3228.66,-0.76%,191.6,102.78,-24467.8,1059.7
28-Feb-17,0.57,2.397,1.27%,6.8678,-0.04%,3.358,0.24%,2.783,0.47%,2363.64,0.8208,3241.73,0.40%,191.6,102.78,-24467.8,1059.7
10-Mar-17,0.66,2.575,-1.30%,6.9095,-0.03%,3.436,0.00%,2.898,0.14%,2372.6,1.0266,3212.76,-0.12%,191.5,102.86,-27660,1088.1
13-Mar-17,0.66,2.626,1.71%,6.9145,0.07%,3.429,-0.20%,2.888,-0.35%,2373.47,1.0471,3237.02,0.76%,191.5,102.86,-27660,1088.1
14-Mar-17,0.66,2.602,-0.91%,6.915,0.01%,3.401,-0.82%,2.852,-1.25%,2365.45,1.0368,3239.33,0.07%,191.5,102.86,-27660,1088.1
15-Mar-17,0.66,2.5,-3.92%,6.9147,0.00%,3.385,-0.47%,2.888,1.26%,2385.26,1.0008,3241.76,0.08%,191.5,102.86,-27660,1088.1
16-Mar-17,0.91,2.537,1.48%,6.898,-0.24%,3.355,-0.89%,2.871,-0.59%,2381.38,0.9853,3268.94,0.84%,191.5,102.86,-27660,1088.1
17-Mar-17,0.91,2.501,-1.42%,6.9034,0.08%,3.331,-0.72%,2.911,1.39%,2378.25,0.9801,3237.45,-0.96%,191.5,102.86,-27660,1088.1
20-Mar-17,0.91,2.463,-1.50%,6.9085,0.07%,3.338,0.21%,2.912,0.03%,2373.47,0.9801,3250.81,0.41%,191.5,102.86,-27660,1088.1
21-Mar-17,0.91,2.416,-1.91%,6.8869,-0.31%,3.335,-0.09%,2.906,-0.21%,2344.02,0.9698,3261.61,0.33%,191.5,102.86,-27660,1088.1
22-Mar-17,0.91,2.403,-0.54%,6.8828,-0.06%,3.338,0.09%,2.945,1.34%,2348.45,0.9647,3245.22,-0.50%,191.5,102.86,-27660,1088.1
23-Mar-17,0.91,2.418,0.62%,6.8861,0.05%,3.331,-0.21%,2.94,-0.17%,2345.96,0.9595,3248.55,0.10%,191.5,102.86,-27660,1088.1
24-Mar-17,0.91,2.418,0.00%,6.8837,-0.03%,3.306,-0.75%,2.923,-0.58%,2343.98,0.9646,3269.45,0.64%,191.5,102.86,-27660,1088.1
27-Mar-17,0.91,2.378,-0.23%,6.8728,-0.16%,3.276,-0.91%,2.895,-0.96%,2341.59,0.9748,3266.96,-0.08%,191.5,102.86,-27660,1088.1
28-Mar-17,0.91,2.42,1.77%,6.8802,0.11%,3.274,-0.06%,2.904,0.31%,2358.57,1.0108,3252.95,-0.43%,191.5,102.86,-27660,1088.1
29-Mar-17,0.91,2.38,-1.65%,6.89,0.14%,3.292,0.55%,2.899,-0.17%,2361.13,1.0319,3241.31,-0.36%,191.5,102.86,-27660,1088.1
30-Mar-17,0.91,2.421,1.72%,6.8894,-0.01%,3.304,0.36%,2.893,-0.21%,2368.06,1.0216,3210.24,-0.96%,191.5,102.86,-27660,1088.1
31-Mar-17,0.82,2.389,-1.32%,6.8871,-0.03%,3.31,0.18%,2.885,-0.28%,2362.72,1.0164,3222.51,0.38%,191.5,102.86,-27660,1088.1
10-Apr-17,0.91,2.366,-0.68%,6.9031,0.04%,3.322,0.58%,3.034,0.53%,2357.16,1.0523,3269.39,-0.52%,193,103.17,-31920.9,1092.2
11-Apr-17,0.91,2.298,-2.87%,6.8923,-0.16%,3.336,0.42%,3.046,0.40%,2353.78,1.0368,3288.97,0.60%,193,103.17,-31920.9,1092.2
12-Apr-17,0.91,2.244,-2.35%,6.8915,-0.01%,3.342,0.18%,3.041,-0.16%,2344.93,1.0162,3273.83,-0.46%,193,103.17,-31920.9,1092.2
13-Apr-17,0.91,2.232,-0.53%,6.89,-0.02%,3.343,0.03%,3.036,-0.16%,2328.95,1.011,3275.96,0.07%,193,103.17,-31920.9,1092.2
17-Apr-17,0.91,2.248,2.26%,6.8823,-0.05%,3.401,1.25%,3.081,1.02%,2349.01,1.0161,3222.17,-0.74%,193,103.17,-31920.9,1092.2
18-Apr-17,0.91,2.172,-3.38%,6.8819,-0.01%,3.434,0.97%,3.1,0.62%,2342.19,1.0007,3196.71,-0.79%,193,103.17,-31920.9,1092.2
19-Apr-17,0.91,2.216,2.03%,6.888,0.09%,3.433,-0.03%,3.118,0.58%,2338.17,1.0006,3170.69,-0.81%,193,103.17,-31920.9,1092.2
20-Apr-17,0.91,2.236,0.90%,6.8822,-0.08%,3.435,0.06%,3.127,0.29%,2355.84,0.9903,3172.10,0.04%,193,103.17,-31920.9,1092.2
21-Apr-17,0.91,2.246,0.45%,6.8859,0.05%,3.454,0.55%,3.144,0.54%,2348.69,0.9749,3173.15,0.03%,193,103.17,-31920.9,1092.2
24-Apr-17,0.91,2.273,1.19%,6.8848,-0.02%,3.493,1.13%,3.132,-0.38%,2374.15,1.0057,3129.53,-1.37%,193,103.17,-31920.9,1092.2
25-Apr-17,0.91,2.334,2.68%,6.8847,0.00%,3.512,0.54%,3.14,0.26%,2388.61,1.0262,3134.57,0.16%,193,103.17,-31920.9,1092.2
26-Apr-17,0.91,2.304,-1.29%,6.8926,0.11%,3.475,-1.05%,3.13,-0.32%,2387.45,1.0628,3140.85,0.20%,193,103.17,-31920.9,1092.2
27-Apr-17,0.91,2.3,-0.17%,6.8979,0.08%,3.469,-0.17%,3.132,0.06%,2388.77,1.0525,3152.19,0.36%,193,103.17,-31920.9,1092.2
28-Apr-17,0.83,2.289,-0.48%,6.8935,-0.06%,3.477,0.23%,3.16,0.89%,2384.2,1.0576,3154.66,0.08%,193,103.17,-31920.9,1092.2
10-May-17,0.91,2.41,0.50%,6.9032,-0.06%,3.669,0.80%,3.312,0.58%,2399.63,1.1192,3052.78,-0.90%,192.8,103.26,-32571.7,1102.2
11-May-17,0.91,2.393,-0.71%,6.9036,0.01%,3.703,0.93%,3.333,0.63%,2394.44,1.1191,3061.50,0.29%,192.8,103.26,-32571.7,1102.2
12-May-17,0.91,2.326,-2.80%,6.8994,-0.06%,3.669,-0.92%,3.337,0.12%,2390.9,1.1036,3083.51,0.72%,192.8,103.26,-32571.7,1102.2
15-May-17,0.91,2.343,0.82%,6.893,-0.09%,3.663,-0.16%,3.377,1.20%,2402.32,1.1036,3090.23,0.22%,192.8,103.26,-32571.7,1102.2
16-May-17,0.91,2.326,-0.73%,6.8867,-0.09%,3.649,-0.38%,3.383,0.18%,2400.67,1.0984,3112.96,0.74%,192.8,103.26,-32571.7,1102.2
17-May-17,0.91,2.223,-4.43%,6.8819,-0.07%,3.645,-0.11%,3.376,-0.21%,2357.03,1.0726,3104.44,-0.27%,192.8,103.26,-32571.7,1102.2
18-May-17,0.91,2.228,0.22%,6.8892,0.11%,3.65,0.14%,3.407,0.92%,2365.72,1.0726,3090.14,-0.46%,192.8,103.26,-32571.7,1102.2
19-May-17,0.91,2.235,0.31%,6.885,-0.06%,3.637,-0.36%,3.426,0.56%,2381.73,1.088,3090.63,0.02%,192.8,103.26,-32571.7,1102.2
22-May-17,0.91,2.252,0.23%,6.8864,0.02%,3.662,0.69%,3.504,2.28%,2394.02,1.0983,3075.68,-0.48%,192.8,103.26,-32571.7,1102.2
23-May-17,0.91,2.282,1.33%,6.89,0.05%,3.689,0.74%,3.497,-0.20%,2398.42,1.124,3061.95,-0.45%,192.8,103.26,-32571.7,1102.2
24-May-17,0.91,2.252,-1.31%,6.8899,0.00%,3.7,0.30%,3.503,0.17%,2404.39,1.1504,3064.08,0.07%,192.8,103.26,-32571.7,1102.2
25-May-17,0.91,2.255,0.13%,6.8689,-0.30%,3.689,-0.30%,3.5,-0.09%,2415.07,1.1504,3107.83,1.43%,192.8,103.26,-32571.7,1102.2
26-May-17,0.91,2.25,-0.22%,6.8556,-0.19%,3.684,-0.14%,3.491,-0.26%,2415.82,1.1452,3110.06,0.07%,192.8,103.26,-32571.7,1102.2
31-May-17,0.83,2.206,-0.09%,6.8101,-0.66%,3.67,-0.27%,3.475,-0.34%,2411.8,1.1503,3117.18,0.23%,192.8,103.26,-32571.7,1102.2
12-Jun-17,0.91,2.215,0.18%,6.7982,0.00%,3.617,-1.39%,3.676,-0.30%,2429.39,1.1963,3139.88,-0.59%,193.6,103.35,-33610.1,1146.5
13-Jun-17,0.91,2.211,-0.18%,6.7991,0.01%,3.57,-1.30%,3.64,-0.98%,2440.35,1.2015,3153.74,0.44%,193.6,103.35,-33610.1,1146.5
14-Jun-17,0.91,2.127,-3.80%,6.7916,-0.11%,3.562,-0.22%,3.632,-0.22%,2437.92,1.186,3130.67,-0.73%,193.6,103.35,-33610.1,1146.5
15-Jun-17,1.16,2.164,1.74%,6.8079,0.24%,3.531,-0.87%,3.628,-0.11%,2432.46,1.1962,3132.49,0.06%,193.6,103.35,-33610.1,1146.5
16-Jun-17,1.16,2.153,-0.51%,6.8104,0.04%,3.556,0.71%,3.634,0.17%,2433.15,1.1859,3123.17,-0.30%,193.6,103.35,-33610.1,1146.5
19-Jun-17,1.16,2.191,1.60%,6.8195,0.13%,3.545,0.14%,3.623,-0.30%,2453.46,1.2013,3144.37,0.68%,193.6,103.35,-33610.1,1146.5
20-Jun-17,1.16,2.156,-1.60%,6.8292,0.14%,3.489,-1.58%,3.58,-1.19%,2437.03,1.2064,3140.01,-0.14%,193.6,103.35,-33610.1,1146.5
21-Jun-17,1.16,2.165,0.42%,6.8295,0.00%,3.502,0.37%,3.514,-1.84%,2435.61,1.2124,3156.21,0.52%,193.6,103.35,-33610.1,1146.5
22-Jun-17,1.16,2.148,-0.79%,6.8349,0.08%,3.552,1.43%,3.514,0.00%,2434.5,1.2072,3147.45,-0.28%,193.6,103.35,-33610.1,1146.5
23-Jun-17,1.16,2.144,-0.19%,6.8366,0.02%,3.57,0.51%,3.512,-0.06%,2438.3,1.2019,3157.87,0.33%,193.6,103.35,-33610.1,1146.5
26-Jun-17,1.16,2.135,-0.50%,6.8411,0.07%,3.566,-0.11%,3.491,-0.60%,2439.07,1.1967,3185.44,0.87%,193.6,103.35,-33610.1,1146.5
27-Jun-17,1.16,2.203,3.19%,6.8126,-0.42%,3.535,-0.87%,3.461,-0.86%,2419.38,1.207,3191.20,0.18%,193.6,103.35,-33610.1,1146.5
28-Jun-17,1.16,2.226,1.04%,6.7998,-0.19%,3.54,0.14%,3.428,-0.95%,2440.69,1.2018,3173.20,-0.56%,193.6,103.35,-33610.1,1146.5
29-Jun-17,1.16,2.267,1.84%,6.787,-0.19%,3.559,0.54%,3.436,0.23%,2419.7,1.2173,3188.06,0.47%,193.6,103.35,-33610.1,1146.5
30-Jun-17,1.06,2.304,1.63%,6.7809,-0.09%,3.578,0.53%,3.453,0.49%,2423.41,1.2275,3192.43,0.14%,193.6,103.35,-33610.1,1146.5
10-Jul-17,1.16,2.373,-0.53%,6.8036,-0.04%,3.609,0.33%,3.483,0.23%,2427.43,1.2066,3212.63,-0.17%,193.5,103.28,-34989.4,1166.9
11-Jul-17,1.16,2.361,-0.51%,6.8025,-0.02%,3.609,0.00%,3.48,-0.09%,2425.53,1.1963,3203.04,-0.30%,193.5,103.28,-34989.4,1166.9
12-Jul-17,1.16,2.32,-1.74%,6.7877,-0.22%,3.597,-0.33%,3.476,-0.11%,2443.25,1.1911,3197.54,-0.17%,193.5,103.28,-34989.4,1166.9
13-Jul-17,1.16,2.348,1.21%,6.7835,-0.06%,3.587,-0.28%,3.464,-0.35%,2447.83,1.2014,3218.16,0.64%,193.5,103.28,-34989.4,1166.9
14-Jul-17,1.16,2.332,-0.68%,6.7758,-0.11%,3.585,-0.06%,3.458,-0.17%,2459.27,1.1962,3222.42,0.13%,193.5,103.28,-34989.4,1166.9
17-Jul-17,1.16,2.314,-0.77%,6.77,-0.09%,3.582,-0.08%,3.45,-0.23%,2459.14,1.1961,3176.46,-1.43%,193.5,103.28,-34989.4,1166.9
18-Jul-17,1.16,2.261,-2.29%,6.7463,-0.35%,3.593,0.31%,3.452,0.06%,2460.61,1.191,3187.57,0.35%,193.5,103.28,-34989.4,1166.9
19-Jul-17,1.16,2.271,0.44%,6.7519,0.08%,3.598,0.14%,3.437,-0.43%,2473.83,1.2175,3230.98,1.36%,193.5,103.28,-34989.4,1166.9
20-Jul-17,1.16,2.257,-0.62%,6.7595,0.11%,3.6,0.06%,3.424,-0.38%,2473.45,1.2072,3244.86,0.43%,193.5,103.28,-34989.4,1166.9
21-Jul-17,1.16,2.237,-0.89%,6.7669,0.11%,3.593,-0.19%,3.401,-0.67%,2472.54,1.2071,3237.98,-0.21%,193.5,103.28,-34989.4,1166.9
24-Jul-17,1.16,2.257,1.11%,6.7511,-0.23%,3.599,0.17%,3.401,0.00%,2469.91,1.2174,3250.60,0.39%,193.5,103.28,-34989.4,1166.9
25-Jul-17,1.16,2.332,3.32%,6.7511,0.00%,3.598,-0.03%,3.399,-0.06%,2477.13,1.2277,3243.69,-0.21%,193.5,103.28,-34989.4,1166.9
26-Jul-17,1.16,2.292,-1.72%,6.7539,0.04%,3.622,0.67%,3.392,-0.21%,2477.83,1.2173,3247.67,0.12%,193.5,103.28,-34989.4,1166.9
27-Jul-17,1.16,2.319,1.18%,6.743,-0.16%,3.632,0.28%,3.393,0.03%,2475.42,1.2173,3249.78,0.06%,193.5,103.28,-34989.4,1166.9
28-Jul-17,1.16,2.291,-1.21%,6.7374,-0.08%,3.622,-0.28%,3.438,1.33%,2472.1,1.2069,3253.24,0.11%,193.5,103.28,-34989.4,1166.9
31-Jul-17,1.07,2.296,0.63%,6.7265,-0.16%,3.629,0.19%,3.428,-0.29%,2470.3,1.212,3273.03,0.61%,193.5,103.28,-34989.4,1166.9
10-Aug-17,1.16,2.201,-2.13%,6.6475,-0.40%,3.676,-0.11%,3.398,-0.15%,2438.21,1.2014,3261.75,-0.42%,193.8,103.59,-34518,1201.7
11-Aug-17,1.16,2.191,-0.45%,6.6647,0.26%,3.64,-0.98%,3.384,-0.41%,2441.32,1.1949,3208.54,-1.63%,193.8,103.59,-34518,1201.7
14-Aug-17,1.16,2.224,1.12%,6.6711,0.10%,3.631,-0.25%,3.384,0.00%,2465.84,1.2052,3237.36,0.90%,193.8,103.59,-34518,1201.7
15-Aug-17,1.16,2.273,2.20%,6.6855,0.22%,3.618,-0.36%,3.364,-0.59%,2464.61,1.227,3251.26,0.43%,193.8,103.59,-34518,1201.7
16-Aug-17,1.16,2.225,-2.11%,6.6916,0.09%,3.624,0.17%,3.384,0.59%,2468.11,1.2382,3246.45,-0.15%,193.8,103.59,-34518,1201.7
17-Aug-17,1.16,2.185,-1.80%,6.6755,-0.24%,3.617,-0.19%,3.347,-1.09%,2430.01,1.2227,3268.43,0.68%,193.8,103.59,-34518,1201.7
18-Aug-17,1.16,2.197,0.55%,6.6712,-0.06%,3.641,0.66%,3.243,-3.11%,2425.55,1.2226,3268.72,0.01%,193.8,103.59,-34518,1201.7
21-Aug-17,1.16,2.183,-1.21%,6.6656,-0.08%,3.649,0.11%,3.372,3.98%,2428.37,1.2148,3286.91,0.56%,193.8,103.59,-34518,1201.7
22-Aug-17,1.16,2.217,1.56%,6.6624,-0.05%,3.665,0.44%,3.386,0.42%,2452.51,1.2277,3290.23,0.10%,193.8,103.59,-34518,1201.7
23-Aug-17,1.16,2.169,-2.17%,6.6589,-0.05%,3.675,0.27%,3.355,-0.92%,2444.04,1.2173,3287.70,-0.08%,193.8,103.59,-34518,1201.7
24-Aug-17,1.16,2.196,1.24%,6.662,0.05%,3.675,0.00%,3.363,0.24%,2438.97,1.2289,3271.51,-0.49%,193.8,103.59,-34518,1201.7
25-Aug-17,1.16,2.169,-1.23%,6.6498,-0.18%,3.685,0.27%,3.37,0.21%,2443.05,1.2249,3331.52,1.83%,193.8,103.59,-34518,1201.7
28-Aug-17,1.16,2.159,-0.72%,6.6159,-0.51%,3.702,0.46%,3.384,0.42%,2444.24,1.2288,3362.65,0.93%,193.8,103.59,-34518,1201.7
29-Aug-17,1.16,2.129,-1.39%,6.5968,-0.29%,3.694,-0.22%,3.379,-0.15%,2446.3,1.2158,3365.23,0.08%,193.8,103.59,-34518,1201.7
30-Aug-17,1.16,2.136,0.33%,6.5944,-0.04%,3.683,-0.30%,3.414,1.04%,2457.59,1.2184,3363.63,-0.05%,193.8,103.59,-34518,1201.7
31-Aug-17,1.07,2.12,-0.75%,6.5899,-0.07%,3.675,-0.22%,3.428,0.41%,2471.65,1.2171,3360.81,-0.08%,193.8,103.59,-34518,1201.7
11-Sep-17,1.16,2.134,2.16%,6.5297,0.74%,3.621,-0.11%,3.477,-0.03%,2488.11,1.2245,3376.42,0.33%,194.8,104.14,-35204.2,1182.3
12-Sep-17,1.16,2.167,1.55%,6.5354,0.09%,3.633,0.33%,3.488,0.32%,2496.48,1.2206,3379.49,0.09%,194.8,104.14,-35204.2,1182.3
13-Sep-17,1.16,2.193,1.20%,6.543,0.12%,3.644,0.30%,3.5,0.34%,2498.37,1.264,3384.15,0.14%,194.8,104.14,-35204.2,1182.3
14-Sep-17,1.16,2.187,-0.27%,6.556,0.20%,3.638,-0.16%,3.503,0.09%,2495.62,1.2769,3371.43,-0.38%,194.8,104.14,-35204.2,1182.3
15-Sep-17,1.16,2.202,0.69%,6.5526,-0.05%,3.609,-0.80%,3.477,-0.74%,2500.23,1.2897,3353.62,-0.53%,194.8,104.14,-35204.2,1182.3
18-Sep-17,1.16,2.234,1.44%,6.5742,0.33%,3.622,0.36%,3.49,0.37%,2503.87,1.2948,3362.86,0.28%,194.8,104.14,-35204.2,1182.3
19-Sep-17,1.16,2.246,0.54%,6.5838,0.15%,3.638,0.44%,3.479,-0.32%,2506.65,1.2922,3356.84,-0.18%,194.8,104.14,-35204.2,1182.3
20-Sep-17,1.16,2.273,1.20%,6.5749,-0.14%,3.635,-0.08%,3.473,-0.17%,2508.24,1.2948,3366.00,0.27%,194.8,104.14,-35204.2,1182.3
21-Sep-17,1.16,2.278,0.22%,6.5899,0.23%,3.642,0.19%,3.47,-0.09%,2500.6,1.2999,3357.81,-0.24%,194.8,104.14,-35204.2,1182.3
22-Sep-17,1.16,2.253,-1.10%,6.5911,0.02%,3.64,-0.05%,3.455,-0.43%,2502.22,1.2946,3352.53,-0.16%,194.8,104.14,-35204.2,1182.3
25-Sep-17,1.16,2.222,-1.78%,6.6212,0.46%,3.643,0.08%,3.469,0.41%,2496.66,1.2843,3341.55,-0.33%,194.8,104.14,-35204.2,1182.3
26-Sep-17,1.16,2.236,0.63%,6.64,0.28%,3.62,-0.63%,3.455,-0.40%,2496.84,1.292,3343.58,0.06%,194.8,104.14,-35204.2,1182.3
27-Sep-17,1.16,2.31,3.31%,6.6425,0.04%,3.633,0.36%,3.46,0.14%,2507.04,1.3023,3345.27,0.05%,194.8,104.14,-35204.2,1182.3
28-Sep-17,1.16,2.308,-0.09%,6.664,0.32%,3.63,-0.08%,3.447,-0.38%,2510.06,1.2868,3339.64,-0.17%,194.8,104.14,-35204.2,1182.3
29-Sep-17,1.06,2.339,1.34%,6.6534,-0.16%,3.632,0.06%,3.466,0.55%,2519.36,1.2892,3348.94,0.28%,194.8,104.14,-35204.2,1182.3
10-Oct-17,1.16,2.355,-0.24%,6.5714,-0.82%,3.668,0.41%,3.496,0.46%,2550.64,1.3586,3382.99,0.26%,194.9,104.07,-35362.8,1189.2
11-Oct-17,1.16,2.353,-0.08%,6.5903,0.29%,3.674,0.16%,3.513,0.49%,2555.24,1.3985,3388.28,0.16%,194.9,104.07,-35362.8,1189.2
12-Oct-17,1.16,2.321,-1.36%,6.588,-0.03%,3.677,0.08%,3.5,-0.37%,2550.93,1.3958,3386.10,-0.06%,194.9,104.07,-35362.8,1189.2
13-Oct-17,1.16,2.275,-1.98%,6.5796,-0.13%,3.682,0.14%,3.503,0.09%,2553.17,1.3879,3390.52,0.13%,194.9,104.07,-35362.8,1189.2
16-Oct-17,1.16,2.305,0.69%,6.5899,0.16%,3.704,0.60%,3.507,0.11%,2557.64,1.4034,3378.47,-0.36%,194.9,104.07,-35362.8,1189.2
17-Oct-17,1.16,2.302,-0.13%,6.6235,0.51%,3.735,0.84%,3.51,0.09%,2559.36,1.3982,3372.04,-0.19%,194.9,104.07,-35362.8,1189.2
18-Oct-17,1.16,2.345,1.87%,6.6274,0.06%,3.748,0.35%,3.513,0.09%,2561.26,1.4059,3381.79,0.29%,194.9,104.07,-35362.8,1189.2
19-Oct-17,1.16,2.318,-1.15%,6.6151,-0.19%,3.733,-0.40%,3.513,0.00%,2562.1,1.3955,3370.17,-0.34%,194.9,104.07,-35362.8,1189.2
20-Oct-17,1.16,2.383,2.80%,6.6205,0.08%,3.734,0.03%,3.507,-0.17%,2575.21,1.4135,3378.65,0.25%,194.9,104.07,-35362.8,1189.2
23-Oct-17,1.16,2.37,-0.98%,6.64,0.29%,3.734,0.00%,3.492,-0.43%,2564.98,1.4031,3380.70,0.06%,194.9,104.07,-35362.8,1189.2
24-Oct-17,1.16,2.421,2.15%,6.6358,-0.06%,3.733,-0.03%,3.502,0.29%,2569.13,1.4135,3388.25,0.22%,194.9,104.07,-35362.8,1189.2
25-Oct-17,1.16,2.435,0.58%,6.6391,0.05%,3.767,0.91%,3.518,0.46%,2557.15,1.4134,3396.90,0.26%,194.9,104.07,-35362.8,1189.2
26-Oct-17,1.16,2.463,1.15%,6.6426,0.05%,3.793,0.69%,3.527,0.26%,2560.4,1.4185,3407.57,0.31%,194.9,104.07,-35362.8,1189.2
27-Oct-17,1.16,2.416,-1.91%,6.6514,0.13%,3.824,0.82%,3.54,0.37%,2581.07,1.4055,3416.81,0.27%,194.9,104.07,-35362.8,1189.2
