Date,FED RATE,US(10)BOND,Change %_x,Exchange Rate,Change %_y,CH(10)BOND,Change %_x,CH(1)BOND,Change %_y, S&P Stock,CH(1) BOND,Shanghai Stock,Change %,PPI,CPI,TRADE BALANCE,DEBT
29-Oct-14,0.09,2.321,0.91%,6.1112,-0.03%,3.774,-0.63%,3.46,-1.11%,1982.3,0.11,2373.03,1.50%,203.4,100.18,-30357.6,1252.7
30-Oct-14,0.09,2.308,-0.56%,6.1145,0.05%,3.77,-0.11%,3.433,-0.78%,1994.65,0.11,2391.08,0.76%,203.4,100.18,-30357.6,1252.7
31-Oct-14,0.07,2.335,1.17%,6.1127,-0.03%,3.786,0.42%,3.406,-0.79%,2018.05,0.11,2420.18,1.22%,203.4,100.18,-30357.6,1252.7
10-Nov-14,0.09,2.36,2.32%,6.1195,-0.05%,3.59,-1.24%,3.238,-0.61%,2038.26,0.13,2473.67,2.30%,200.9,99.63,-28220.7,1250.4
12-Nov-14,0.09,2.373,0.08%,6.1262,0.03%,3.549,-0.39%,3.203,-0.65%,2038.25,0.14,2494.48,1.00%,200.9,99.63,-28220.7,1250.4
13-Nov-14,0.09,2.345,-1.18%,6.1248,-0.02%,3.599,1.41%,3.199,-0.12%,2039.33,0.15,2485.61,-0.36%,200.9,99.63,-28220.7,1250.4
14-Nov-14,0.09,2.319,-1.11%,6.1295,0.08%,3.619,0.56%,3.195,-0.13%,2039.82,0.15,2478.82,-0.27%,200.9,99.63,-28220.7,1250.4
17-Nov-14,0.1,2.34,1.23%,6.1243,-0.08%,3.66,1.13%,3.18,-0.47%,2041.32,0.15,2474.01,-0.19%,200.9,99.63,-28220.7,1250.4
18-Nov-14,0.11,2.317,-0.98%,6.1213,-0.05%,3.656,-0.11%,3.184,0.13%,2051.8,0.14,2456.37,-0.71%,200.9,99.63,-28220.7,1250.4
19-Nov-14,0.1,2.358,1.77%,6.1195,-0.03%,3.643,-0.36%,3.18,-0.13%,2048.72,0.15,2450.99,-0.22%,200.9,99.63,-28220.7,1250.4
20-Nov-14,0.1,2.338,-0.85%,6.1235,0.07%,3.661,0.49%,3.195,0.47%,2052.75,0.14,2452.66,0.07%,200.9,99.63,-28220.7,1250.4
21-Nov-14,0.1,2.312,-1.11%,6.1249,0.02%,3.671,0.27%,3.226,0.97%,2063.5,0.14,2486.79,1.39%,200.9,99.63,-28220.7,1250.4
24-Nov-14,0.1,2.305,-0.29%,6.1417,0.27%,3.669,-0.22%,3.266,1.24%,2069.41,0.14,2532.88,1.85%,200.9,99.63,-28220.7,1250.4
25-Nov-14,0.1,2.259,-2.00%,6.1365,-0.08%,3.516,-4.17%,3.158,-3.31%,2067.03,0.14,2567.6,1.37%,200.9,99.63,-28220.7,1250.4
26-Nov-14,0.1,2.245,-0.62%,6.1391,0.04%,3.539,0.65%,3.043,-3.64%,2072.83,0.14,2604.35,1.43%,200.9,99.63,-28220.7,1250.4
28-Nov-14,0.08,2.173,-1.89%,6.1432,0.07%,3.546,-0.06%,3.07,0.13%,2067.56,0.13,2682.83,1.99%,200.9,99.63,-28220.7,1250.4
10-Dec-14,0.12,2.173,-1.81%,6.1766,-0.18%,3.78,-0.50%,3.339,3.28%,2026.14,0.21,2940.01,2.93%,197,99.07,-29130.5,1244.3
11-Dec-14,0.12,2.169,-0.18%,6.1886,0.19%,3.761,-0.50%,3.374,1.05%,2035.33,0.21,2925.74,-0.49%,197,99.07,-29130.5,1244.3
12-Dec-14,0.12,2.083,-3.96%,6.1869,-0.03%,3.767,0.16%,3.366,-0.24%,2002.33,0.19,2938.17,0.42%,197,99.07,-29130.5,1244.3
15-Dec-14,0.11,2.115,1.68%,6.1905,0.06%,3.773,0.16%,3.366,0.00%,1989.63,0.22,2953.42,0.52%,197,99.07,-29130.5,1244.3
16-Dec-14,0.12,2.061,-2.55%,6.1895,-0.02%,3.792,0.50%,3.34,-0.77%,1972.74,0.21,3021.52,2.31%,197,99.07,-29130.5,1244.3
17-Dec-14,0.13,2.136,3.64%,6.197,0.12%,3.779,-0.34%,3.342,0.06%,2012.89,0.23,3061.02,1.31%,197,99.07,-29130.5,1244.3
18-Dec-14,0.13,2.208,3.37%,6.2145,0.28%,3.77,-0.24%,3.389,1.41%,2061.23,0.25,3057.52,-0.11%,197,99.07,-29130.5,1244.3
19-Dec-14,0.13,2.16,-2.17%,6.2199,0.09%,3.779,0.24%,3.509,3.54%,2070.65,0.26,3108.6,1.67%,197,99.07,-29130.5,1244.3
22-Dec-14,0.13,2.156,-0.51%,6.2216,0.03%,3.748,-0.82%,3.507,-0.06%,2078.54,0.28,3127.44,0.61%,197,99.07,-29130.5,1244.3
23-Dec-14,0.13,2.269,5.24%,6.2258,0.07%,3.721,-0.72%,3.492,-0.43%,2082.17,0.26,3032.61,-3.03%,197,99.07,-29130.5,1244.3
24-Dec-14,0.13,2.264,-0.22%,6.2153,-0.17%,3.661,-1.61%,3.454,-1.09%,2081.88,0.26,2972.53,-1.98%,197,99.07,-29130.5,1244.3
26-Dec-14,0.13,2.252,-0.14%,6.2129,0.26%,3.649,0.44%,3.35,-0.62%,2088.77,0.26,3157.6,2.77%,197,99.07,-29130.5,1244.3
29-Dec-14,0.13,2.204,-1.96%,6.2225,0.15%,3.649,0.00%,3.342,-0.24%,2090.57,0.25,3168.02,0.33%,197,99.07,-29130.5,1244.3
30-Dec-14,0.13,2.192,-0.54%,6.202,-0.33%,3.645,-0.11%,3.296,-1.38%,2080.35,0.23,3165.81,-0.07%,197,99.07,-29130.5,1244.3
31-Dec-14,0.06,2.17,-1.00%,6.2061,0.07%,3.648,0.08%,3.263,-1.00%,2058.9,0.25,3234.68,2.18%,197,99.07,-29130.5,1244.3
12-Jan-15,0.12,1.909,-2.11%,6.2032,-0.09%,3.659,-0.05%,3.249,0.15%,2028.26,0.19,3229.32,-1.71%,192,98.6,-22809.4,1239.1
13-Jan-15,0.12,1.905,-0.21%,6.1975,-0.09%,3.655,-0.11%,3.244,-0.15%,2023.03,0.2,3235.3,0.19%,192,98.6,-22809.4,1239.1
14-Jan-15,0.12,1.855,-2.62%,6.1959,-0.03%,3.594,-1.67%,3.24,-0.12%,2011.27,0.18,3222.44,-0.40%,192,98.6,-22809.4,1239.1
15-Jan-15,0.12,1.728,-6.85%,6.1875,-0.14%,3.57,-0.67%,3.243,0.09%,1992.67,0.16,3336.45,3.54%,192,98.6,-22809.4,1239.1
16-Jan-15,0.13,1.831,5.96%,6.207,0.32%,3.563,-0.20%,3.247,0.12%,2019.42,0.17,3376.49,1.20%,192,98.6,-22809.4,1239.1
20-Jan-15,0.12,1.791,-0.51%,6.214,-0.09%,3.5,-0.65%,3.236,-0.06%,2022.55,0.17,3173.05,1.82%,192,98.6,-22809.4,1239.1
21-Jan-15,0.12,1.875,4.69%,6.2115,-0.04%,3.491,-0.26%,3.223,-0.40%,2032.12,0.17,3323.61,4.74%,192,98.6,-22809.4,1239.1
22-Jan-15,0.12,1.872,-0.16%,6.2088,-0.04%,3.484,-0.20%,3.221,-0.06%,2063.15,0.17,3343.34,0.59%,192,98.6,-22809.4,1239.1
23-Jan-15,0.12,1.789,-4.43%,6.2285,0.32%,3.472,-0.34%,3.231,0.31%,2051.82,0.17,3351.76,0.25%,192,98.6,-22809.4,1239.1
26-Jan-15,0.12,1.828,3.35%,6.254,0.41%,3.468,-0.12%,3.218,-0.40%,2057.09,0.18,3383.18,0.94%,192,98.6,-22809.4,1239.1
27-Jan-15,0.11,1.828,0.00%,6.2435,-0.17%,3.462,-0.17%,3.157,-1.90%,2029.55,0.17,3352.96,-0.89%,192,98.6,-22809.4,1239.1
28-Jan-15,0.12,1.719,-5.96%,6.248,0.07%,3.47,0.23%,3.146,-0.35%,2002.16,0.17,3305.74,-1.41%,192,98.6,-22809.4,1239.1
29-Jan-15,0.11,1.756,2.15%,6.2466,-0.02%,3.5,0.86%,3.15,0.13%,2021.25,0.17,3262.3,-1.31%,192,98.6,-22809.4,1239.1
30-Jan-15,0.06,1.639,-6.66%,6.25,0.05%,3.514,0.40%,3.151,0.03%,1994.99,0.18,3210.36,-1.59%,192,98.6,-22809.4,1239.1
10-Feb-15,0.12,2.004,1.31%,6.241,-0.10%,3.441,-0.38%,3.112,-0.03%,2068.59,0.25,3141.59,1.50%,191.1,99.03,-31250.4,1223.7
11-Feb-15,0.12,2.021,0.85%,6.2427,0.03%,3.437,-0.12%,3.113,0.03%,2068.53,0.24,3157.7,0.51%,191.1,99.03,-31250.4,1223.7
12-Feb-15,0.12,1.988,-1.63%,6.2445,0.03%,3.409,-0.81%,3.119,0.19%,2088.48,0.23,3173.42,0.50%,191.1,99.03,-31250.4,1223.7
13-Feb-15,0.12,2.047,2.97%,6.2403,-0.07%,3.403,-0.18%,3.116,-0.10%,2096.99,0.23,3203.83,0.96%,191.1,99.03,-31250.4,1223.7
17-Feb-15,0.12,2.145,6.24%,6.2551,0.11%,3.358,-0.59%,3.084,-0.19%,2100.34,0.25,3246.91,0.76%,191.1,99.03,-31250.4,1223.7
25-Feb-15,0.11,1.972,0.00%,6.2593,0.07%,3.351,-0.21%,3.075,-0.29%,2113.86,0.21,3228.84,-0.56%,191.1,99.03,-31250.4,1223.7
26-Feb-15,0.11,2.031,2.99%,6.2589,-0.01%,3.36,0.27%,3.058,-0.55%,2110.74,0.22,3298.36,2.15%,191.1,99.03,-31250.4,1223.7
27-Feb-15,0.06,1.996,-1.72%,6.2696,0.17%,3.375,0.45%,3.073,0.49%,2104.5,0.22,3310.3,0.36%,191.1,99.03,-31250.4,1223.7
10-Mar-15,0.12,2.121,-3.24%,6.262,-0.03%,3.517,0.83%,3.151,1.12%,2044.16,0.25,3286.07,-0.49%,191.5,99.62,-26841.5,1261
11-Mar-15,0.11,2.109,-0.57%,6.2623,0.00%,3.526,0.26%,3.157,0.19%,2040.24,0.25,3290.9,0.15%,191.5,99.62,-26841.5,1261
12-Mar-15,0.11,2.11,0.05%,6.2624,0.00%,3.467,-1.67%,3.148,-0.29%,2065.95,0.24,3349.32,1.78%,191.5,99.62,-26841.5,1261
13-Mar-15,0.11,2.118,0.38%,6.2595,-0.05%,3.471,0.12%,3.13,-0.57%,2053.4,0.24,3372.91,0.70%,191.5,99.62,-26841.5,1261
16-Mar-15,0.12,2.074,-1.48%,6.2625,0.05%,3.504,0.95%,3.145,0.48%,2081.19,0.26,3449.3,2.26%,191.5,99.62,-26841.5,1261
17-Mar-15,0.12,2.052,-1.06%,6.2495,-0.21%,3.534,0.86%,3.137,-0.25%,2074.28,0.27,3502.85,1.55%,191.5,99.62,-26841.5,1261
18-Mar-15,0.11,1.918,-6.53%,6.2294,-0.32%,3.557,0.65%,3.156,0.61%,2099.5,0.23,3577.3,2.13%,191.5,99.62,-26841.5,1261
19-Mar-15,0.12,1.97,2.71%,6.196,-0.54%,3.562,0.14%,3.154,-0.06%,2089.27,0.26,3582.27,0.14%,191.5,99.62,-26841.5,1261
20-Mar-15,0.12,1.932,-1.93%,6.2052,0.15%,3.546,-0.45%,3.147,-0.22%,2108.1,0.24,3617.32,0.98%,191.5,99.62,-26841.5,1261
23-Mar-15,0.12,1.909,-0.84%,6.214,0.14%,3.522,-0.68%,3.147,0.00%,2104.42,0.24,3687.73,1.95%,191.5,99.62,-26841.5,1261
24-Mar-15,0.11,1.873,-1.89%,6.2051,-0.14%,3.518,-0.11%,3.149,0.06%,2091.5,0.24,3691.41,0.10%,191.5,99.62,-26841.5,1261
25-Mar-15,0.12,1.927,2.88%,6.2121,0.11%,3.51,-0.23%,3.149,0.00%,2061.05,0.25,3660.73,-0.83%,191.5,99.62,-26841.5,1261
26-Mar-15,0.11,1.996,3.58%,6.2108,-0.02%,3.532,0.63%,3.16,0.35%,2056.15,0.28,3682.1,0.58%,191.5,99.62,-26841.5,1261
27-Mar-15,0.12,1.96,-1.80%,6.215,0.07%,3.562,0.85%,3.165,0.16%,2061.02,0.27,3691.1,0.24%,191.5,99.62,-26841.5,1261
30-Mar-15,0.12,1.953,-0.16%,6.207,-0.13%,3.596,0.95%,3.195,0.95%,2086.24,0.27,3786.57,2.59%,191.5,99.62,-26841.5,1261
31-Mar-15,0.06,1.927,-1.33%,6.1995,-0.12%,3.623,0.75%,3.19,-0.16%,2067.89,0.26,3747.9,-1.02%,191.5,99.62,-26841.5,1261
10-Apr-15,0.12,1.949,-0.71%,6.2085,0.05%,3.721,0.43%,3.112,-1.43%,2102.06,0.24,4034.31,1.94%,190.9,99.82,-30332.2,1263.4
13-Apr-15,0.13,1.93,-1.07%,6.2167,0.13%,3.706,-0.40%,3.134,0.71%,2092.43,0.23,4121.71,2.17%,190.9,99.82,-30332.2,1263.4
14-Apr-15,0.13,1.9,-1.55%,6.2115,-0.08%,3.686,-0.54%,3.118,-0.51%,2095.84,0.23,4135.57,0.34%,190.9,99.82,-30332.2,1263.4
15-Apr-15,0.13,1.89,-0.53%,6.2052,-0.10%,3.657,-0.79%,3.127,0.29%,2106.63,0.23,4084.16,-1.24%,190.9,99.82,-30332.2,1263.4
16-Apr-15,0.13,1.895,0.26%,6.1962,-0.15%,3.614,-1.18%,3.12,-0.22%,2104.99,0.22,4194.82,2.71%,190.9,99.82,-30332.2,1263.4
17-Apr-15,0.13,1.865,-1.58%,6.1978,0.03%,3.582,-0.89%,3.09,-0.96%,2081.18,0.23,4287.3,2.20%,190.9,99.82,-30332.2,1263.4
20-Apr-15,0.13,1.886,0.83%,6.201,0.05%,3.579,-0.08%,3.093,0.10%,2100.4,0.24,4217.08,-1.64%,190.9,99.82,-30332.2,1263.4
21-Apr-15,0.13,1.911,1.33%,6.201,0.00%,3.484,-2.65%,3.073,-0.65%,2097.29,0.23,4293.62,1.82%,190.9,99.82,-30332.2,1263.4
22-Apr-15,0.13,1.982,3.72%,6.194,-0.11%,3.439,-1.29%,2.918,-5.04%,2107.96,0.23,4398.49,2.44%,190.9,99.82,-30332.2,1263.4
23-Apr-15,0.13,1.954,-1.41%,6.197,0.05%,3.444,0.15%,2.981,2.16%,2112.93,0.24,4414.51,0.36%,190.9,99.82,-30332.2,1263.4
24-Apr-15,0.13,1.914,-2.05%,6.1935,-0.06%,3.456,0.35%,2.987,0.20%,2117.69,0.24,4393.69,-0.47%,190.9,99.82,-30332.2,1263.4
27-Apr-15,0.13,1.926,0.91%,6.219,0.41%,3.463,0.20%,2.946,-1.37%,2108.92,0.25,4527.4,3.04%,190.9,99.82,-30332.2,1263.4
28-Apr-15,0.13,2.003,4.00%,6.204,-0.24%,3.433,-0.87%,2.906,-1.36%,2114.76,0.24,4476.21,-1.13%,190.9,99.82,-30332.2,1263.4
29-Apr-15,0.13,2.046,2.15%,6.1993,-0.08%,3.418,-0.44%,2.88,-0.89%,2106.85,0.25,4476.62,0.01%,190.9,99.82,-30332.2,1263.4
30-Apr-15,0.08,2.035,-0.54%,6.2028,0.06%,3.422,0.12%,2.869,-0.38%,2085.51,0.24,4441.66,-0.78%,190.9,99.82,-30332.2,1263.4
11-May-15,0.13,2.287,6.93%,6.2096,0.00%,3.423,-0.81%,2.714,-0.18%,2105.33,0.25,4333.58,3.04%,193.4,100.33,-31838.1,1270.3
12-May-15,0.13,2.247,-1.75%,6.2089,-0.01%,3.416,-0.20%,2.676,-1.40%,2099.12,0.25,4401.22,1.56%,193.4,100.33,-31838.1,1270.3
13-May-15,0.13,2.295,2.14%,6.2046,-0.07%,3.431,0.44%,2.631,-1.68%,2098.48,0.24,4375.76,-0.58%,193.4,100.33,-31838.1,1270.3
14-May-15,0.13,2.235,-2.61%,6.2016,-0.05%,3.434,0.09%,2.491,-5.32%,2121.1,0.23,4378.31,0.06%,193.4,100.33,-31838.1,1270.3
15-May-15,0.13,2.148,-3.89%,6.2061,0.07%,3.414,-0.58%,2.462,-1.16%,2122.73,0.23,4308.69,-1.59%,193.4,100.33,-31838.1,1270.3
18-May-15,0.13,2.234,3.77%,6.2043,-0.03%,3.423,0.26%,2.372,-3.66%,2129.2,0.22,4283.49,-0.58%,193.4,100.33,-31838.1,1270.3
19-May-15,0.12,2.29,2.51%,6.2066,0.04%,3.446,0.67%,2.393,0.89%,2127.83,0.23,4417.55,3.13%,193.4,100.33,-31838.1,1270.3
20-May-15,0.12,2.257,-1.44%,6.2037,-0.05%,3.463,0.49%,2.456,2.63%,2125.85,0.23,4446.29,0.65%,193.4,100.33,-31838.1,1270.3
21-May-15,0.12,2.195,-2.75%,6.1968,-0.11%,3.46,-0.09%,2.44,-0.65%,2130.82,0.22,4529.42,1.87%,193.4,100.33,-31838.1,1270.3
22-May-15,0.13,2.215,0.91%,6.1974,0.01%,3.452,-0.23%,2.428,-0.49%,2126.06,0.23,4657.6,2.83%,193.4,100.33,-31838.1,1270.3
26-May-15,0.12,2.142,-2.81%,6.2039,0.03%,3.472,0.35%,2.267,-5.58%,2104.2,0.24,4910.9,2.02%,193.4,100.33,-31838.1,1270.3
27-May-15,0.12,2.13,-0.56%,6.2013,-0.04%,3.549,2.22%,2.047,-9.70%,2123.48,0.27,4941.71,0.63%,193.4,100.33,-31838.1,1270.3
28-May-15,0.12,2.135,0.23%,6.2012,0.00%,3.549,0.00%,1.886,-7.87%,2120.79,0.26,4620.27,-6.50%,193.4,100.33,-31838.1,1270.3
29-May-15,0.08,2.123,-0.56%,6.1983,-0.05%,3.591,1.18%,1.96,3.92%,2107.39,0.26,4611.74,-0.18%,193.4,100.33,-31838.1,1270.3
10-Jun-15,0.13,2.486,1.80%,6.2058,0.00%,3.59,0.00%,1.836,-3.32%,2105.2,0.28,5106.04,-0.15%,194.8,100.68,-31709.9,1271.2
11-Jun-15,0.13,2.381,-4.22%,6.2066,0.01%,3.619,0.81%,1.75,-4.68%,2108.86,0.28,5121.59,0.30%,194.8,100.68,-31709.9,1271.2
12-Jun-15,0.13,2.39,0.38%,6.2083,0.03%,3.643,0.66%,1.739,-0.63%,2094.11,0.28,5166.35,0.87%,194.8,100.68,-31709.9,1271.2
15-Jun-15,0.13,2.36,0.41%,6.209,0.01%,3.658,0.41%,1.746,0.40%,2084.43,0.28,5062.99,-2.00%,194.8,100.68,-31709.9,1271.2
16-Jun-15,0.14,2.309,-2.16%,6.2085,-0.01%,3.658,0.00%,1.726,-1.15%,2096.29,0.28,4887.43,-3.47%,194.8,100.68,-31709.9,1271.2
17-Jun-15,0.14,2.32,0.48%,6.2096,0.02%,3.626,-0.87%,1.725,-0.06%,2100.44,0.27,4967.9,1.65%,194.8,100.68,-31709.9,1271.2
18-Jun-15,0.14,2.334,0.60%,6.2078,-0.03%,3.626,0.00%,1.721,-0.23%,2121.24,0.26,4785.36,-3.67%,194.8,100.68,-31709.9,1271.2
19-Jun-15,0.13,2.261,-3.13%,6.2095,0.03%,3.597,-0.80%,1.733,0.70%,2109.99,0.25,4478.36,-6.42%,194.8,100.68,-31709.9,1271.2
23-Jun-15,0.13,2.414,1.68%,6.2068,-0.04%,3.613,0.44%,1.767,1.96%,2124.2,0.3,4576.49,2.19%,194.8,100.68,-31709.9,1271.2
24-Jun-15,0.13,2.373,-1.70%,6.2071,0.00%,3.631,0.50%,1.74,-1.53%,2108.58,0.3,4690.15,2.48%,194.8,100.68,-31709.9,1271.2
25-Jun-15,0.13,2.412,1.64%,6.2094,0.04%,3.636,0.14%,1.755,0.86%,2102.31,0.29,4527.78,-3.46%,194.8,100.68,-31709.9,1271.2
26-Jun-15,0.13,2.474,2.57%,6.209,-0.01%,3.63,-0.17%,1.716,-2.22%,2101.49,0.29,4192.87,-7.40%,194.8,100.68,-31709.9,1271.2
29-Jun-15,0.14,2.328,1.02%,6.2088,0.00%,3.634,0.11%,1.804,5.13%,2057.64,0.27,4053.03,-3.34%,194.8,100.68,-31709.9,1271.2
30-Jun-15,0.08,2.349,0.90%,6.201,-0.13%,3.629,-0.14%,1.767,-2.05%,2063.11,0.28,4277.22,5.53%,194.8,100.68,-31709.9,1271.2
10-Jul-15,0.13,2.401,3.63%,6.2092,0.01%,3.473,0.29%,2.331,11.37%,2076.62,0.28,3877.8,4.54%,193.9,100.69,-34954.6,1268.8
13-Jul-15,0.13,2.446,2.34%,6.2084,-0.01%,3.492,0.55%,2.5,7.25%,2099.6,0.28,3970.39,2.39%,193.9,100.69,-34954.6,1268.8
14-Jul-15,0.13,2.397,-2.00%,6.2089,0.01%,3.533,1.17%,2.445,-2.20%,2108.95,0.27,3924.49,-1.16%,193.9,100.69,-34954.6,1268.8
15-Jul-15,0.13,2.356,-1.71%,6.2092,0.00%,3.561,0.79%,2.471,1.06%,2107.4,0.28,3805.7,-3.03%,193.9,100.69,-34954.6,1268.8
16-Jul-15,0.14,2.356,0.00%,6.2095,0.00%,3.565,0.11%,2.501,1.21%,2124.29,0.29,3823.18,0.46%,193.9,100.69,-34954.6,1268.8
17-Jul-15,0.13,2.347,-0.38%,6.2095,0.00%,3.546,-0.53%,2.466,-1.40%,2126.64,0.29,3957.35,3.51%,193.9,100.69,-34954.6,1268.8
20-Jul-15,0.14,2.38,1.41%,6.2097,0.00%,3.538,-0.23%,2.39,-3.08%,2128.28,0.31,3992.11,0.88%,193.9,100.69,-34954.6,1268.8
21-Jul-15,0.13,2.331,-2.06%,6.2096,0.00%,3.529,-0.25%,2.356,-1.42%,2119.21,0.34,4017.67,0.64%,193.9,100.69,-34954.6,1268.8
22-Jul-15,0.13,2.327,-0.17%,6.2094,0.00%,3.544,0.43%,2.461,4.46%,2114.15,0.34,4026.05,0.21%,193.9,100.69,-34954.6,1268.8
23-Jul-15,0.13,2.269,-2.49%,6.2095,0.00%,3.537,-0.20%,2.428,-1.34%,2102.15,0.33,4123.92,2.43%,193.9,100.69,-34954.6,1268.8
24-Jul-15,0.13,2.262,-0.31%,6.2096,0.00%,3.501,-1.02%,2.32,-4.45%,2079.65,0.32,4070.91,-1.29%,193.9,100.69,-34954.6,1268.8
27-Jul-15,0.14,2.216,-2.05%,6.2095,0.00%,3.484,-0.49%,2.261,-2.54%,2067.64,0.32,3725.56,-8.48%,193.9,100.69,-34954.6,1268.8
28-Jul-15,0.14,2.25,1.53%,6.2094,0.00%,3.484,0.00%,2.249,-0.53%,2093.25,0.32,3663,-1.68%,193.9,100.69,-34954.6,1268.8
29-Jul-15,0.14,2.289,1.73%,6.209,-0.01%,3.467,-0.49%,2.2,-2.18%,2108.57,0.33,3789.17,3.44%,193.9,100.69,-34954.6,1268.8
30-Jul-15,0.14,2.257,-1.40%,6.2096,0.01%,3.457,-0.29%,2.2,0.00%,2108.63,0.36,3705.77,-2.20%,193.9,100.69,-34954.6,1268.8
31-Jul-15,0.08,2.187,-3.10%,6.2097,0.00%,3.474,0.49%,2.246,2.09%,2103.84,0.33,3663.73,-1.13%,193.9,100.69,-34954.6,1268.8
10-Aug-15,0.14,2.232,2.63%,6.2096,0.00%,3.487,-0.09%,2.206,5.25%,2104.18,0.4,3928.42,4.92%,191.9,100.55,-36305.5,1270.5
11-Aug-15,0.15,2.143,-3.99%,6.3248,1.86%,3.51,0.66%,2.223,0.77%,2084.07,0.37,3927.91,-0.01%,191.9,100.55,-36305.5,1270.5
12-Aug-15,0.15,2.148,0.23%,6.387,0.98%,3.558,1.37%,2.269,2.07%,2086.05,0.37,3886.32,-1.06%,191.9,100.55,-36305.5,1270.5
13-Aug-15,0.15,2.189,1.91%,6.3988,0.18%,3.564,0.17%,2.335,2.91%,2083.39,0.4,3954.56,1.76%,191.9,100.55,-36305.5,1270.5
14-Aug-15,0.14,2.201,0.55%,6.3918,-0.11%,3.541,-0.65%,2.313,-0.94%,2091.54,0.41,3965.33,0.27%,191.9,100.55,-36305.5,1270.5
17-Aug-15,0.15,2.17,-1.18%,6.3947,0.05%,3.538,-0.08%,2.343,1.30%,2102.44,0.4,3993.67,0.71%,191.9,100.55,-36305.5,1270.5
18-Aug-15,0.15,2.192,1.01%,6.3938,-0.01%,3.548,0.28%,2.273,-2.99%,2096.92,0.42,3748.16,-6.15%,191.9,100.55,-36305.5,1270.5
19-Aug-15,0.15,2.129,-2.87%,6.3958,0.03%,3.534,-0.39%,2.277,0.18%,2079.61,0.39,3794.11,1.23%,191.9,100.55,-36305.5,1270.5
20-Aug-15,0.15,2.073,-2.63%,6.389,-0.11%,3.546,0.34%,2.286,0.40%,2035.73,0.39,3664.29,-3.42%,191.9,100.55,-36305.5,1270.5
21-Aug-15,0.15,2.045,-1.35%,6.3888,0.00%,3.538,-0.23%,2.294,0.35%,1970.89,0.36,3507.74,-4.27%,191.9,100.55,-36305.5,1270.5
24-Aug-15,0.15,2.012,-0.95%,6.4044,0.24%,3.523,-0.42%,2.294,0.00%,1893.21,0.33,3209.91,-8.49%,191.9,100.55,-36305.5,1270.5
25-Aug-15,0.15,2.078,3.28%,6.4129,0.13%,3.499,-0.68%,2.349,2.40%,1867.61,0.36,2964.97,-7.63%,191.9,100.55,-36305.5,1270.5
26-Aug-15,0.14,2.18,4.91%,6.411,-0.03%,3.48,-0.54%,2.344,-0.21%,1940.51,0.35,2927.29,-1.27%,191.9,100.55,-36305.5,1270.5
27-Aug-15,0.14,2.191,0.50%,6.4053,-0.09%,3.453,-0.78%,2.336,-0.34%,1987.66,0.36,3083.59,5.34%,191.9,100.55,-36305.5,1270.5
28-Aug-15,0.14,2.184,-0.32%,6.3885,-0.26%,3.416,-1.07%,2.352,0.68%,1988.87,0.38,3232.35,4.82%,191.9,100.55,-36305.5,1270.5
31-Aug-15,0.08,2.214,0.87%,6.3764,-0.19%,3.394,-0.64%,2.307,-1.91%,1972.18,0.39,3205.99,-0.82%,191.9,100.55,-36305.5,1270.5
10-Sep-15,0.14,2.227,1.46%,6.3772,-0.01%,3.376,-0.38%,2.297,-2.75%,1952.29,0.39,3197.89,-1.39%,189.1,100.39,-32985.1,1258
11-Sep-15,0.14,2.187,-1.80%,6.375,-0.03%,3.373,-0.09%,2.299,0.09%,1961.05,0.4,3200.23,0.07%,189.1,100.39,-32985.1,1258
14-Sep-15,0.14,2.183,-0.89%,6.3679,-0.11%,3.361,-0.36%,2.266,-1.44%,1953.03,0.4,3114.8,-2.67%,189.1,100.39,-32985.1,1258
15-Sep-15,0.14,2.292,4.99%,6.37,0.03%,3.359,-0.06%,2.313,2.07%,1978.09,0.47,3005.17,-3.52%,189.1,100.39,-32985.1,1258
16-Sep-15,0.14,2.296,0.17%,6.3709,0.01%,3.341,-0.54%,2.323,0.43%,1995.31,0.46,3152.26,4.89%,189.1,100.39,-32985.1,1258
17-Sep-15,0.14,2.192,-4.53%,6.366,-0.08%,3.344,0.09%,2.296,-1.16%,1990.2,0.39,3086.06,-2.10%,189.1,100.39,-32985.1,1258
18-Sep-15,0.14,2.134,-2.65%,6.3643,-0.03%,3.351,0.21%,2.29,-0.26%,1958.03,0.35,3097.92,0.38%,189.1,100.39,-32985.1,1258
21-Sep-15,0.14,2.199,3.07%,6.3691,0.08%,3.343,-0.24%,2.329,1.70%,1966.97,0.36,3156.54,1.89%,189.1,100.39,-32985.1,1258
22-Sep-15,0.14,2.132,-3.05%,6.376,0.11%,3.354,0.33%,2.343,0.60%,1942.74,0.35,3185.62,0.92%,189.1,100.39,-32985.1,1258
23-Sep-15,0.14,2.151,0.89%,6.3837,0.12%,3.348,-0.18%,2.331,-0.51%,1938.76,0.34,3115.89,-2.19%,189.1,100.39,-32985.1,1258
24-Sep-15,0.14,2.128,-1.07%,6.3833,-0.01%,3.363,0.45%,2.335,0.17%,1932.24,0.32,3142.69,0.86%,189.1,100.39,-32985.1,1258
25-Sep-15,0.13,2.166,1.79%,6.3741,-0.14%,3.347,-0.48%,2.316,-0.81%,1931.34,0.35,3092.35,-1.60%,189.1,100.39,-32985.1,1258
28-Sep-15,0.13,2.098,-2.73%,6.3688,-0.08%,3.34,-0.21%,2.361,1.94%,1881.77,0.34,3100.76,0.27%,189.1,100.39,-32985.1,1258
